Job ID,Average Salary
503449,63520.0
517744,56836.5
517530,101223.5
524271,15.45
524271,15.45
466496,52712.0
516845,74264.0
519577,89395.0
528221,15.25
455076,117500.0
526638,17.7
526766,17.5
518449,109450.5
427694,17.7
467023,375.06
525920,58157.5
521144,45809.0
525783,130000.0
529135,116000.0
312210,102507.0
528225,80248.5
442559,37919.5
523542,87355.0
475750,125000.0
518918,69705.0
528761,45809.0
518447,33726.0
527430,41208.0
508224,67155.0
527875,80463.0
515954,15.0
520977,55388.5
455879,48847.0
457839,102627.0
509375,51155.0
515156,70437.5
523938,86598.5
484611,106141.0
526484,105608.5
491602,18.89
527810,80463.0
527201,48410.0
520954,62557.0
527047,15.75
528166,45809.0
528330,15.5
502376,21.4116
525643,144878.5
522159,17.7
509606,119204.0
499425,97357.5
529162,15.75
503641,44.82
518510,69705.0
493013,33.3793
515916,15.0
518487,40895.0
528259,75000.0
525772,15.75
526758,192500.0
468451,155000.0
465483,66851.0
521783,87325.0
527964,160000.0
527271,58157.5
510115,43018.0
518715,103088.5
469360,90350.0
527013,99000.5
528608,62970.0
519527,88000.0
526955,80248.5
471001,58157.5
503612,44.82
386903,40.79
247403,43084.5
484234,61359.0
523499,121950.0
526955,80248.5
518413,98111.0
516825,187500.0
518504,100000.0
387686,83258.0
495337,119204.0
522278,172500.0
527421,50511.0
521980,67155.0
521980,67155.0
497077,69040.5
497077,69040.5
522088,99000.5
522092,75448.5
511668,44594.0
521409,69040.5
528639,85747.5
526313,17.7
471323,91397.5
527715,39119.0
495786,70000.0
527462,46129.5
465606,49151.0
484166,96237.0
523462,16.25
484389,86598.5
504200,71362.0
505314,80600.5
468629,24.2505
468629,24.2505
465340,79877.0
507665,63500.0
525911,67970.0
507572,50511.0
525621,79877.0
496629,140000.0
468572,94688.5
527241,21.4116
528944,41208.0
465877,67347.0
520266,85971.5
526812,17.5
528211,15.25
496383,53027.5
527182,61359.0
502097,97965.5
465330,98580.5
511282,58157.5
528768,95000.0
496389,76990.5
503496,98580.5
475792,130000.0
508394,127500.0
529162,15.75
524063,115000.0
460134,85747.5
469115,116019.0
517820,61346.5
467415,74859.5
362424,110511.5
495779,40.5862
517672,96237.0
516719,108286.5
515156,70437.5
508484,72000.0
518848,127500.0
524852,85591.5
527100,71362.0
475859,110000.0
520183,106141.0
251310,46837.0
505035,69040.5
512662,57831.5
512662,57831.5
510596,120000.0
525643,144878.5
528224,112500.0
500503,16.549999999999997
528978,39057.0
495943,80000.0
515926,17.0
465587,66315.5
529122,86598.5
521244,65679.5
518355,15.0
521992,67596.5
512573,27.1787
433426,71596.5
521500,15.0
523151,17.0
490839,17.7
523658,116093.0
525069,85000.0
519980,93031.5
513197,85132.5
523148,57036.0
500328,90000.0
522200,15.0
519102,162500.0
528438,50974.5
524269,15.45
515952,15.0
527843,100000.0
474070,84640.0
526179,107500.0
526179,107500.0
517627,73193.5
506981,85132.5
443881,96640.5
504721,55000.0
525152,75907.0
496705,44189.0
527041,18.0
522617,20.9814
522617,20.9814
513517,67105.5
479541,120000.0
482229,64642.0
501549,97500.0
517032,117926.0
504903,78047.5
526788,17.5
506552,57907.0
524232,74750.0
373748,177374.5
500779,84640.0
465149,106141.0
527688,80942.0
492337,92029.5
522976,53859.5
481835,49151.0
510599,120000.0
526932,119204.0
524976,85000.0
501537,97500.0
528740,45809.0
471433,99911.5
517051,93041.5
520597,111283.0
519107,106019.0
504202,62.88
528188,16.25
524960,56539.5
526882,122308.0
522043,75448.5
376356,37979.5
376356,37979.5
485659,71362.0
513187,70874.5
383142,90995.0
509012,69040.5
482659,60000.0
458064,132095.0
514313,71362.0
523654,66851.0
526177,135000.0
527814,58577.0
460437,17.66
479354,53621.5
527869,29.98
527869,29.98
522200,15.0
504980,67384.0
527327,58561.5
515916,15.0
514210,83399.0
523151,17.0
442498,110966.0
520140,71362.0
526946,69040.5
439675,36.95
493013,33.3793
526121,71239.0
523134,15.0
371590,77145.5
524870,66546.0
528612,74114.0
505000,68049.0
528433,51063.5
505188,69040.5
357845,78429.0
524343,110117.0
518447,33726.0
504920,107500.0
504920,107500.0
509129,47671.5
513121,69040.5
505220,69040.5
527476,87310.0
508449,41.69
522946,54765.5
521996,70098.5
527859,16.14
525129,144878.5
521680,15.0
529111,76780.0
468824,80367.5
526514,51063.5
528610,82576.0
503307,61359.0
472791,70437.5
527371,112500.0
523059,42293.0
486962,69040.5
485090,50525.0
505275,74501.5
521145,68000.0
521145,68000.0
509209,49.7016
524233,15.0
520723,58577.0
469079,97680.5
526656,18.369999999999997
514382,76026.0
433632,58573.5
528284,17.7
528529,58157.5
517699,94397.5
467718,96047.5
523516,17.7
522207,72374.5
524001,132095.0
457764,92029.5
495376,508.8
527780,39057.0
484460,94350.0
512514,69078.5
523677,96237.0
504903,78047.5
528407,75000.0
518367,78970.5
511311,65831.0
496354,65090.5
516838,62678.0
522165,15.0
522043,75448.5
503626,55000.0
520534,106141.0
510602,112500.0
525716,54878.0
500294,58167.0
510487,41332.0
525296,97115.5
508258,89395.0
524685,67500.0
521966,97680.5
520286,20.33
491605,63500.0
484255,61359.0
523146,18.0
514523,65000.0
509251,67155.0
500837,100000.0
465483,66851.0
505188,69040.5
263674,90929.5
527829,44189.0
520003,77639.0
527177,107670.5
525057,110000.0
473942,78353.5
519839,140000.0
501535,106141.0
518009,29.8131
469360,90350.0
472014,58157.5
529064,44784.5
507205,92225.5
439342,117926.0
527316,53.58
521680,15.0
518341,99514.5
525024,72385.0
528812,58157.5
503424,61346.5
427420,37609.5
503612,44.82
521651,15.0
502263,85247.5
518341,99514.5
459762,96237.0
523904,132095.0
470274,65090.5
513659,95000.0
378703,99637.5
527727,99911.5
529078,61000.5
522055,66096.5
187714,85211.5
384945,64220.0
522610,54100.0
495714,86850.0
521778,76780.0
521681,50691.5
390540,70661.0
517746,119204.0
526799,17.5
497063,89810.0
525920,58157.5
520846,82942.5
518414,89810.0
518846,257500.0
527589,35313.5
523502,74197.0
522198,57029.0
527341,57681.5
462614,81493.0
502392,60920.5
518088,69040.5
527831,56.8
525554,17.7
528222,103309.5
526358,55146.0
522059,66096.5
521526,15.0
512573,27.1787
470759,18.89
525075,75000.0
137433,67825.5
522122,69040.5
509267,87500.0
526498,54196.0
468788,24.515
469079,97680.5
465593,81802.0
520405,85000.0
465164,50974.5
511251,63500.0
528417,15.25
526660,17.7
528752,62865.0
524530,62678.0
505264,89254.0
462622,67970.0
526479,41208.0
524695,52997.5
467397,61555.0
517379,99000.5
527252,107141.5
491613,72000.0
511439,24.1185
512653,78832.0
398460,103041.5
520972,45008.5
526767,17.5
528727,30.57
482918,58157.5
511064,74013.5
522117,75448.5
513871,155000.0
519148,97735.5
462030,71362.0
528196,51116.0
519106,50452.0
499191,58157.5
517751,99911.5
524262,16.6264
528521,80000.0
523550,132410.0
527336,48608.5
526656,18.369999999999997
519112,85132.5
519122,322.72
526784,17.5
483638,18.369999999999997
527965,61359.0
511200,74150.5
517213,17.7
528626,60000.0
379096,102817.5
526605,60949.5
519116,124089.0
525716,54878.0
523145,15.75
500001,187500.0
527784,62.88
475783,130000.0
482918,58157.5
521113,62420.0
478709,84460.0
468457,106318.5
468457,106318.5
526213,81167.0
486083,95281.5
523790,15.0
484977,50000.0
463917,89227.5
522000,85975.5
527180,84825.0
496315,23.015
527828,36.95
522912,53352.0
522912,53352.0
473350,124089.0
473350,124089.0
521747,54100.0
527879,41208.0
461956,61359.0
525775,15.75
466597,69040.5
518371,15.0
527151,135000.0
357984,82500.0
523474,115000.0
514382,76026.0
522155,15.0
517301,54795.0
517750,87874.5
528217,119204.0
527840,53741.5
496776,69040.5
522096,152500.0
468596,49151.0
490660,50919.0
520534,106141.0
522865,103309.5
510664,98388.0
520819,82942.5
517719,99000.5
527585,39057.0
364880,49335.0
523545,129000.0
526794,182620.0
527247,111019.0
528153,83399.0
526516,61359.0
526933,17.5
525205,36.95
463465,15.45
518422,66639.0
526121,71239.0
527518,120000.0
528547,41208.0
490660,50919.0
490660,50919.0
390569,37979.5
515906,144878.5
484255,61359.0
524186,96141.0
471473,58157.5
276648,44377.0
527334,55.29
481931,62452.0
517600,119204.0
516821,67474.5
526051,82942.5
526117,81478.5
503307,61359.0
521585,98353.0
521585,98353.0
525493,70000.0
526627,105000.0
464988,70661.0
515337,99514.5
526142,78602.5
526663,17.7
507557,15.5
517560,63520.0
508616,83922.5
518714,72649.5
505194,99108.5
526235,67077.0
503641,44.82
465115,50974.5
529100,125000.0
528299,16.25
520546,62678.0
509260,124089.0
517360,58157.5
521143,96237.0
526652,17.7
526283,140000.0
511305,322.72
521992,67596.5
524854,67970.0
502410,72516.0
519100,62678.0
487691,119204.0
521679,69040.5
527779,30.57
520701,208930.0
526771,17.5
493161,51063.5
491601,125000.0
524039,132095.0
518800,62865.0
519921,15.75
520007,18.0
527532,58157.5
511014,114674.0
519171,87874.5
527556,50511.0
469618,99108.5
520077,115487.5
520077,115487.5
510096,57608.5
511311,65831.0
479041,89227.5
495440,508.8
528617,20.33
468572,94688.5
518734,74892.5
524817,20.33
523853,15.0
500337,115000.0
420423,89100.5
526807,17.5
175362,42033.5
281906,44377.0
520405,85000.0
519172,72000.0
525425,105000.0
451985,127500.0
515954,15.0
527277,144878.5
519445,117926.0
528438,50974.5
424963,91965.5
525493,70000.0
520270,71362.0
526591,132205.0
523721,61850.0
487241,110117.0
472313,99911.5
499529,71757.0
517627,73193.5
522219,17.0
525107,46129.5
497631,77395.5
422248,43119.0
522344,16.25
469407,98310.0
221045,112148.5
482737,117500.0
526790,75745.5
525907,76780.0
528532,17.7
485146,74197.0
495425,65090.5
440244,94810.0
490969,78838.0
527164,58577.0
522131,69040.5
458064,132095.0
493776,17.7
528532,17.7
495347,119204.0
513843,15.45
527086,81461.0
525592,45809.0
527716,60409.0
496081,92029.5
458117,70000.0
528226,15.25
520584,156348.5
483638,18.369999999999997
508375,107500.0
509139,48861.5
526433,17.7
528967,58157.5
524038,132095.0
516784,440.16
492353,70437.5
524643,100000.0
526889,58157.5
527669,101023.0
524976,85000.0
523880,80248.5
526107,69040.5
499165,70349.0
505798,58577.0
519096,127500.0
518950,62032.5
523123,17.7
526139,103307.0
518088,69040.5
390805,70661.0
522262,81875.0
524265,16.6264
524265,16.6264
524038,132095.0
520519,102627.0
485825,17.7
526368,80248.5
527504,120000.0
434222,174081.5
521966,97680.5
514079,73878.5
503626,55000.0
528727,30.57
523528,147000.0
522039,130000.0
508375,107500.0
508460,90976.0
521964,34587.5
336342,76516.0
527686,69040.5
527686,69040.5
527171,56836.5
526783,17.7
521910,63053.5
510616,61050.0
515912,15.0
527477,62865.0
430959,92029.5
520284,16.25
523696,92029.5
509129,47671.5
528598,76780.0
529079,144878.5
466465,97735.5
473885,69040.5
518902,49151.0
528765,58440.0
524067,100000.0
528913,80248.5
229124,58971.0
500072,115000.0
523075,106141.0
509626,96640.5
526388,76780.0
473623,50509.5
520417,115000.0
529100,125000.0
229124,58971.0
517236,258.65
440092,57539.5
527340,75616.5
526767,17.5
528772,124000.0
471116,67347.0
519171,87874.5
523654,66851.0
524183,53859.5
519264,99108.5
496654,74197.0
505784,58611.0
519143,82.045
529055,45695.0
485317,91313.0
485317,91313.0
519635,90803.0
473825,70437.5
526845,85000.0
465299,78662.0
442141,100000.0
528815,125000.0
528306,20.33
527778,39.9
527041,18.0
482440,85000.0
528785,51008.5
528299,16.25
509861,322.72
465314,58157.5
472659,58157.5
524677,91774.0
519666,80248.5
516687,108521.0
499500,49151.0
527152,90000.0
382675,80000.0
459544,35059.0
522895,85000.0
514313,71362.0
526992,150858.0
439196,53074.0
524490,62500.0
523714,22.33
524468,17.66
526368,80248.5
510370,92500.0
500757,50056.5
526673,53074.0
473339,124089.0
473339,124089.0
517707,89397.5
521947,92029.5
528598,76780.0
523790,15.0
513478,71239.0
525603,15.5
519361,100000.0
519556,135240.5
517213,17.7
513399,50919.0
513843,15.45
513843,15.45
519043,82942.5
523851,92029.5
526673,53074.0
517507,79610.5
522895,85000.0
482195,140000.0
521652,76090.0
523923,132095.0
528522,89850.0
469407,98310.0
527675,69040.5
522051,66096.5
511176,79610.5
465318,79877.0
527548,50974.5
528250,72811.5
455083,117500.0
522281,161000.0
524259,16.6264
472716,65213.0
468392,150000.0
509606,119204.0
524246,45809.0
517582,67096.0
527161,58577.0
523550,132410.0
521652,76090.0
526861,60208.0
517608,108521.0
526295,85000.0
527869,29.98
527825,39057.0
507488,117500.0
526712,77500.0
528546,99108.5
526877,41208.0
354234,60.84
517824,51063.5
501534,99911.5
515928,17.0
529239,15.75
512913,55000.0
509645,66750.0
523670,50511.0
525126,60398.5
486995,81493.0
510194,82942.5
522953,104080.5
529129,58157.5
485212,108286.5
528783,120000.0
522841,45809.0
524105,58157.5
505268,69078.5
517569,71362.0
521648,45272.5
522194,15.0
445946,63194.5
526679,15.925
521801,117500.0
509729,119204.0
528002,51418.5
528226,15.25
526686,17.7
465593,81802.0
496389,76990.5
527430,41208.0
520962,15.0
484099,110000.0
528213,15.25
508220,76780.0
235793,37854.0
528534,62865.0
469618,99108.5
504073,93281.5
475621,64177.0
527084,81370.5
503446,50974.5
512432,74501.5
520786,92029.5
513515,38333.0
512514,69078.5
528777,50511.0
401852,94835.0
527124,102278.5
527124,102278.5
521580,71239.0
451443,70437.5
425693,21.4116
484261,53074.0
513448,187500.0
528705,44493.0
515949,15.0
528585,45809.0
528260,50511.0
523933,132095.0
430959,92029.5
523211,15.0
520270,71362.0
520894,15.0
398187,68810.5
376049,66315.5
466040,81167.0
484234,61359.0
508872,55803.5
472656,40895.0
521048,76851.0
484251,53074.0
521932,81167.0
511131,50511.0
519637,59478.0
527822,67.72
510596,120000.0
484389,86598.5
515958,15.0
358147,73576.0
522450,88026.0
523649,17.7
513408,187500.0
522202,60750.0
526670,62832.5
526225,55403.5
519911,60000.0
511460,120000.0
527078,51696.0
471325,81802.0
475859,110000.0
526650,93292.0
495376,508.8
494629,81167.0
526214,77881.5
527707,39057.0
524186,96141.0
516838,62678.0
528903,51155.0
527817,55.29
525722,45809.0
472313,99911.5
510469,71362.0
329763,112500.0
522430,89227.5
517685,71362.0
508449,41.69
504920,107500.0
527955,257500.0
523272,80000.0
482735,72811.5
526860,41208.0
527821,48.27
520665,164902.0
524818,51063.5
398187,68810.5
525459,46437.0
521707,121950.0
496464,69040.5
518369,17.0
528156,67474.5
518454,100000.0
460274,132095.0
526468,80248.5
516836,28.0
519146,90000.0
517634,82942.5
526784,17.5
515917,15.0
525780,15.75
529103,115000.0
482735,72811.5
528215,15.25
527166,58577.0
504442,54823.0
522909,119204.0
527339,61018.0
507254,83960.5
507254,83960.5
489798,69078.5
522165,15.0
516638,69040.5
457875,132095.0
467248,126019.0
527637,110000.0
499486,115000.0
528292,17.7
503041,49013.5
525919,45809.0
474331,322.72
510255,78491.5
521504,15.0
523673,50452.0
527521,76780.0
527882,155000.0
496663,82295.5
521518,65899.5
496465,68116.5
475316,64903.0
516260,132902.0
528462,44784.5
522262,81875.0
528983,158364.5
523076,62678.0
511200,74150.5
528023,72115.0
457949,52712.0
521747,54100.0
524028,132095.0
471323,91397.5
528215,15.25
482594,144878.5
372195,52332.0
512172,90893.5
527540,69040.5
522539,71603.0
504202,62.88
519441,89244.0
513642,36750.0
526627,105000.0
529254,17.7
509738,93987.0
528063,132095.0
509847,89227.5
500566,85000.0
510169,112278.5
516273,98580.5
522131,69040.5
503308,118419.0
522417,67077.0
517806,54590.0
523652,70359.0
529235,15.75
389883,17.5
484626,71362.0
527257,58440.0
528705,44493.0
515305,113519.0
526697,76780.0
524663,84744.0
521387,49000.0
513257,67105.5
521091,15.0
520417,115000.0
427345,51823.0
528048,100000.0
527641,66639.0
507557,15.5
291589,81802.0
520280,119204.0
442559,37919.5
523195,150000.0
518456,54615.0
509255,124089.0
521286,67970.0
522210,15.0
527728,71362.0
527815,30.57
524485,79930.5
526933,17.5
520028,15.75
510370,92500.0
495050,85263.0
528783,120000.0
452028,105000.0
527381,173800.0
519122,322.72
526534,87965.5
527275,53498.5
520974,61108.5
521135,80248.5
525605,64350.0
386903,40.79
500779,84640.0
484421,86598.5
522155,15.0
523828,71425.0
242091,34.519999999999996
501531,69040.5
527858,62678.0
510469,71362.0
465329,89227.5
526644,17.7
461397,76013.5
524405,51063.5
507491,135000.0
517672,96237.0
523076,62678.0
518093,84744.0
490974,69040.5
518577,122000.0
517597,53498.5
